repo,numero,arquivos,linhas_add,linhas_rem,tempo_h,descricao_len,comentarios,participantes
junegunn/fzf,2965,3,3,3,378.48,2908,0,1
junegunn/fzf,2952,1,2,2,203.54,330,1,2
junegunn/fzf,2948,1,1,1,2.18,0,1,2
junegunn/fzf,2927,1,14,6,205.14,622,3,2
junegunn/fzf,2894,1,1,1,83.87,212,5,3
junegunn/fzf,2889,1,2,1,144.24,482,2,2
junegunn/fzf,2885,3,13,5,14153.39,241,3,3
junegunn/fzf,2871,1,4,0,82.34,264,4,2
junegunn/fzf,2828,1,6,1,62.53,180,3,2
junegunn/fzf,2817,1,14,0,3918.63,654,1,2
junegunn/fzf,2815,2,2,2,168.02,2251,1,0
junegunn/fzf,2813,12,435,13,16950.82,255,6,2
junegunn/fzf,2727,1,119,26,186.97,791,4,3
junegunn/fzf,2647,3,98,10,143.07,26,11,5
junegunn/fzf,2641,2,53,13,67.63,117,4,4
junegunn/fzf,2624,4,499,88,243.07,405,3,2
junegunn/fzf,2616,3,481,12,262.64,1037,3,2
junegunn/fzf,2615,2,53,23,55.37,374,1,2
junegunn/fzf,2559,4,75,1,12706.99,135,1,2
junegunn/fzf,2531,2,9,0,13348.14,260,1,4
junegunn/fzf,2443,3,33,9,37.04,509,4,2
junegunn/fzf,2396,2,2,2,34.14,0,1,2
junegunn/fzf,2375,2,24,3,4.16,13,2,2
junegunn/fzf,2368,3,431,76,375.86,1034,5,2
junegunn/fzf,2349,1,15,4,1053.13,545,8,5
junegunn/fzf,2322,2,2,2,15.67,0,1,2
junegunn/fzf,2308,1,6,2,576.58,509,3,2
junegunn/fzf,2251,1,1,0,507.55,340,15,4
junegunn/fzf,2246,1,16,8,25.96,688,10,3
junegunn/fzf,2224,1,1,1,6.55,113,10,3
junegunn/fzf,2156,5,25,15,145.66,208,2,2
junegunn/fzf,2145,4,19,0,1189.28,399,5,4
junegunn/fzf,2140,1,1,1,434.61,936,7,4
junegunn/fzf,2042,1,4,5,9.41,37,1,2
junegunn/fzf,2000,1,21,11,523.71,91,17,4
junegunn/fzf,1978,2,75,118,116.92,33,4,2
junegunn/fzf,1962,2,527,479,314.0,402,3,2
junegunn/fzf,1939,1,15,13,93.11,463,3,3
junegunn/fzf,1934,2,15,6,222.96,102,9,2
junegunn/fzf,1892,1,34,32,61.54,0,1,2
junegunn/fzf,1891,4,72,47,47.31,445,4,2
junegunn/fzf,1886,3,64,54,108.58,151,6,2
junegunn/fzf,1878,2,49,2,525.7,231,5,3
junegunn/fzf,1861,1,7,3,3.92,95,2,2
junegunn/fzf,1847,4,87,43,19.46,261,12,3
junegunn/fzf,1845,1,73,0,285.66,323,12,2
junegunn/fzf,1844,6,203,73,454.37,389,8,2
junegunn/fzf,1837,1,6,11,690.36,116,10,4
junegunn/fzf,1733,4,84,29,66.74,161,5,2
junegunn/fzf,1677,1,8,5,2542.72,652,9,3
junegunn/fzf,1626,2,2,2,11108.06,271,0,4
junegunn/fzf,1557,1,8,0,1.28,660,1,2
junegunn/fzf,1401,1,1,1,3365.74,15,1,3
junegunn/fzf,1341,4,265,89,14126.58,144,12,4
