Nome do Repositório,Descrição,URL,Criado em,Idade do Repositório (dias),Última Atualização,Tempo desde última atualização (dias),Linguagem Principal,Total PRs Mesclados,Total de Releases,Total de Issues,Total de Issues Fechadas
php-src,The PHP Interpreter,https://github.com/php/php-src,16-06-2011,5008,28-02-2025,2,C,3732,7,3855,3071
chinese-independent-developer,👩🏿‍💻👨🏾‍💻👩🏼‍💻👨🏽‍💻👩🏻‍💻中国独立开发者项目列表 -- 分享大家都在做什么,https://github.com/1c7/chinese-independent-developer,21-09-2017,2719,28-02-2025,2,N/A,268,0,163,162
chakra-ui,Chakra UI is a component system for building products with speed ⚡️,https://github.com/chakra-ui/chakra-ui,17-08-2019,2024,02-03-2025,0,TypeScript,2661,1000,3988,3975
esbuild,An extremely fast bundler for the web,https://github.com/evanw/esbuild,14-06-2016,3183,08-02-2025,22,Go,235,292,3621,3135
wrk,Modern HTTP benchmarking tool,https://github.com/wg/wrk,20-03-2012,4730,30-12-2023,428,C,0,0,405,262
video.js,Video.js - open source HTML5 video player,https://github.com/videojs/video.js,14-05-2010,5406,28-02-2025,2,JavaScript,1793,328,5337,4792
cli,GitHub’s official command line tool,https://github.com/cli/cli,03-10-2019,1977,28-02-2025,2,Go,2397,156,4647,3941
50projects50days,"50+ mini web projects using HTML, CSS & JS",https://github.com/bradtraversy/50projects50days,16-11-2020,1567,26-02-2025,4,CSS,44,0,0,0
Made-With-ML,"Learn how to design, develop, deploy and iterate on production-grade ML applications.",https://github.com/GokuMohandas/Made-With-ML,05-11-2018,2309,18-08-2024,196,Jupyter Notebook,147,0,73,57
bevy,A refreshingly simple data-driven game engine built in Rust,https://github.com/bevyengine/bevy,18-01-2020,1870,02-03-2025,0,Rust,4988,36,6389,4276
whisper.cpp,Port of OpenAI's Whisper model in C/C++,https://github.com/ggerganov/whisper.cpp,25-09-2022,889,02-03-2025,0,C++,633,24,1542,718
mitmproxy,An interactive TLS-capable intercepting HTTP proxy for penetration testers and software developers.,https://github.com/mitmproxy/mitmproxy,16-02-2010,5493,01-03-2025,1,Python,2537,72,3471,3148
TTS,"🐸💬 - a deep learning toolkit for Text-to-Speech, battle-tested in research and production",https://github.com/coqui-ai/TTS,20-05-2020,1747,16-08-2024,198,Python,467,98,1153,1142
typst,A new markup-based typesetting system that is powerful and easy to learn.,https://github.com/typst/typst,24-09-2019,1986,27-02-2025,3,Rust,1559,21,3011,2275
tidb,"TiDB - the open-source, cloud-native, distributed SQL database designed for modern applications.",https://github.com/pingcap/tidb,06-09-2015,3465,02-03-2025,0,Go,31556,206,20163,16402
English-level-up-tips,An advanced guide to learn English which might benefit you a lot 🎉 .  离谱的英语学习指南/英语学习教程。,https://github.com/byoungd/English-level-up-tips,30-05-2017,2833,13-07-2024,232,HTML,26,0,99,72
FastChat,"An open platform for training, serving, and evaluating large language models. Release repo for Vicuna and Chatbot Arena.",https://github.com/lm-sys/FastChat,19-03-2023,714,01-03-2025,1,Python,850,14,1865,1064
zju-icicles,浙江大学课程攻略共享计划,https://github.com/QSCTech/zju-icicles,28-06-2016,3169,21-02-2025,9,HTML,222,0,78,68
styleguide,Style guides for Google-originated open-source projects,https://github.com/google/styleguide,20-05-2015,3574,24-02-2025,6,HTML,177,0,343,235
coolify,An open-source & self-hostable Heroku / Netlify / Vercel alternative.,https://github.com/coollabsio/coolify,25-01-2021,1497,01-03-2025,1,PHP,1437,592,2321,1923
streamlit,Streamlit — A faster way to build and share data apps.,https://github.com/streamlit/streamlit,24-08-2019,2017,02-03-2025,0,Python,4693,92,4850,3894
MPAndroidChart,"A powerful 🚀 Android chart view / graph view library, supporting line- bar- pie- radar- bubble- and candlestick charts as well as scaling, panning and animations.",https://github.com/PhilJay/MPAndroidChart,25-04-2014,3964,20-08-2024,194,Java,190,44,4957,2894
expo,"An open-source framework for making universal native apps with React. Expo runs on Android, iOS, and the web.",https://github.com/expo/expo,15-08-2016,3121,02-03-2025,0,TypeScript,15849,0,15761,15264
EasySpider,A visual no-code/code-free web crawler/spider易采集：一个可视化浏览器自动化测试/数据采集/爬虫软件，可以无代码图形化的设计和执行爬虫任务。别名：ServiceWrapper面向Web应用的智能化服务封装系统。,https://github.com/NaiboWang/EasySpider,18-07-2020,1688,17-02-2025,13,JavaScript,40,10,613,447
impress.js,It's a presentation framework based on the power of CSS3 transforms and transitions in modern browsers and inspired by the idea behind prezi.com.,https://github.com/impress/impress.js,28-12-2011,4813,05-02-2025,25,JavaScript,121,15,481,426
zig,"General-purpose programming language and toolchain for maintaining robust, optimal, and reusable software.",https://github.com/ziglang/zig,06-08-2015,3496,02-03-2025,0,Zig,8563,18,12083,9012
WeChatMsg,提取微信聊天记录，将其导出成HTML、Word、Excel文档永久保存，对聊天记录进行分析生成年度聊天报告，用聊天数据训练专属于个人的AI聊天助手,https://github.com/LC044/WeChatMsg,11-01-2023,781,02-01-2025,59,Python,62,33,450,387
awesome-compose,Awesome Docker Compose samples,https://github.com/docker/awesome-compose,13-02-2020,1844,16-01-2025,45,HTML,149,0,123,40
gorm,"The fantastic ORM library for Golang, aims to be developer friendly",https://github.com/go-gorm/gorm,25-10-2013,4146,13-02-2025,17,Go,730,2,5883,5475
phaser,"Phaser is a fun, free and fast 2D game framework for making HTML5 games for desktop and mobile web browsers, supporting Canvas and WebGL rendering.",https://github.com/phaserjs/phaser,12-04-2013,4342,27-02-2025,3,JavaScript,1704,164,4479,4400
vim,The official Vim repository,https://github.com/vim/vim,18-08-2015,3484,02-03-2025,0,Vim Script,438,0,8565,7104
jellyfin,The Free Software Media System - Server Backend & API,https://github.com/jellyfin/jellyfin,09-12-2018,2275,02-03-2025,0,C#,4481,85,6788,6374
TrafficMonitor,这是一个用于显示当前网速、CPU及内存利用率的桌面悬浮窗软件，并支持任务栏显示，支持更换皮肤。,https://github.com/zhongyang219/TrafficMonitor,30-07-2017,2772,02-03-2025,0,C++,56,26,1800,683
memos,"An open-source, lightweight note-taking solution. The pain-less way to create your meaningful notes. Your Notes, Your Way.",https://github.com/usememos/memos,08-12-2021,1180,02-03-2025,0,Go,1628,75,2214,2198
quivr,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. ",https://github.com/QuivrHQ/quivr,12-05-2023,660,27-02-2025,3,Python,1799,354,1529,1502
free,翻墙、免费翻墙、免费科学上网、免费节点、免费梯子、免费ss/v2ray/trojan节点、蓝灯、谷歌商店、翻墙梯子,https://github.com/freefq/free,07-06-2020,1729,20-08-2024,194,N/A,0,0,692,189
ultralytics,Ultralytics YOLO11 🚀,https://github.com/ultralytics/ultralytics,11-09-2022,903,02-03-2025,0,Python,2865,156,10477,9958
Open-Assistant,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",https://github.com/LAION-AI/Open-Assistant,13-12-2022,810,17-08-2024,197,Python,1616,127,1643,1417
preact,⚛️ Fast 3kB React alternative with the same modern API. Components & Virtual DOM.,https://github.com/preactjs/preact,11-09-2015,3460,01-03-2025,1,JavaScript,1812,223,1860,1789
freecodecamp.cn,FCC China open source codebase and curriculum. Learn to code and help nonprofits.,https://github.com/FreeCodeCampChina/freecodecamp.cn,30-09-2016,3075,16-07-2023,595,CSS,55,0,585,445
leveldb,LevelDB is a fast key-value storage library written at Google that provides an ordered mapping from string keys to string values.,https://github.com/google/leveldb,27-08-2014,3840,30-01-2025,31,C++,64,21,772,535
DeepSpeed,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and effective.",https://github.com/deepspeedai/DeepSpeed,23-01-2020,1865,01-03-2025,1,Python,2576,87,2996,1987
jsoncrack.com,"✨ Innovative and open-source visualization application that transforms various data formats, such as JSON, YAML, XML, CSV and more, into interactive graphs.",https://github.com/AykutSarac/jsoncrack.com,30-01-2022,1127,20-02-2025,10,TypeScript,83,20,247,213
bark,🔊 Text-Prompted Generative Audio Model,https://github.com/suno-ai/bark,07-04-2023,695,19-08-2024,195,Jupyter Notebook,19,0,455,234
tutorials,Getting Started with Spring Boot 3: ,https://github.com/eugenp/tutorials,29-04-2013,4325,02-03-2025,0,Java,13014,0,780,760
curl,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, POP3, POP3S, RTMP, RTMPS, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features",https://github.com/curl/curl,18-03-2010,5463,02-03-2025,0,C,190,87,4911,4896
shellcheck,"ShellCheck, a static analysis tool for shell scripts",https://github.com/koalaman/shellcheck,17-11-2012,4488,14-12-2024,78,Haskell,286,29,2745,1672
awesome-remote-job,A curated list of awesome remote jobs and resources. Inspired by https://github.com/vinta/awesome-python,https://github.com/lukasz-madon/awesome-remote-job,02-01-2015,3712,05-02-2025,25,N/A,582,0,74,72
python-cheatsheet,Comprehensive Python Cheatsheet,https://github.com/gto76/python-cheatsheet,25-01-2018,2593,02-03-2025,0,Python,14,0,66,61
aria2,"aria2 is a lightweight multi-protocol & multi-source, cross platform download utility operated in command-line. It supports HTTP/HTTPS, FTP, SFTP, BitTorrent and Metalink.",https://github.com/aria2/aria2,27-11-2010,5209,03-08-2024,211,C++,252,24,1872,818
ant-design-pro,👨🏻‍💻👩🏻‍💻 Use Ant Design like a Pro!,https://github.com/ant-design/ant-design-pro,25-08-2017,2746,14-01-2025,47,TypeScript,972,26,9703,9515
freqtrade,"Free, open source crypto trading bot",https://github.com/freqtrade/freqtrade,17-05-2017,2846,02-03-2025,0,Python,5556,95,5041,5006
pure-bash-bible,📖 A collection of pure bash alternatives to external processes.,https://github.com/dylanaraps/pure-bash-bible,13-06-2018,2454,28-11-2023,460,Shell,28,0,76,33
interview_internal_reference,2023年最新总结，阿里，腾讯，百度，美团，头条等技术面试题目，以及答案，专家出题人分析汇总。,https://github.com/0voice/interview_internal_reference,10-06-2019,2092,20-05-2024,286,Python,35,0,46,18
tmux,tmux source code,https://github.com/tmux/tmux,03-06-2015,3560,26-02-2025,4,C,1,37,3586,3533
penpot,Penpot: The open-source design tool for design and code collaboration,https://github.com/penpot/penpot,29-12-2015,3351,28-02-2025,2,Clojure,3632,46,1725,1317
OpenBB,"Investment Research for Everyone, Everywhere.",https://github.com/OpenBB-finance/OpenBB,20-12-2020,1533,02-03-2025,0,Python,4027,42,2207,2170
photoprism,AI-Powered Photos App for the Decentralized Web 🌈💎✨,https://github.com/photoprism/photoprism,27-01-2018,2591,02-03-2025,0,Go,708,74,2269,1822
istio,"Connect, secure, control, and observe services.",https://github.com/istio/istio,18-11-2016,3026,02-03-2025,0,Go,27327,374,20540,20074
gradio,"Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!",https://github.com/gradio-app/gradio,19-12-2018,2265,28-02-2025,2,Python,4315,1000,5393,4931
GFPGAN,GFPGAN aims at developing Practical Algorithms for Real-world Face Restoration.,https://github.com/TencentARC/GFPGAN,19-03-2021,1444,26-07-2024,219,Python,14,8,483,129
Summer2025-Internships,Collection of Summer 2025 tech internships!,https://github.com/SimplifyJobs/Summer2025-Internships,23-05-2020,1744,02-03-2025,0,N/A,1668,0,2855,2847
novu,"Open-Source Notification Platform. Embeddable Notification Center, E-mail, Push and Slack Integrations.",https://github.com/novuhq/novu,26-08-2021,1284,02-03-2025,0,TypeScript,5137,40,1549,1323
GitHubDaily,"坚持分享 GitHub 上高质量、有趣实用的开源技术教程、开发者工具、编程网站、技术资讯。A list cool, interesting projects of GitHub.",https://github.com/GitHubDaily/GitHubDaily,30-12-2018,2254,14-01-2025,47,N/A,3,0,485,172
JavaFamily,【Java面试+Java学习指南】 一份涵盖大部分Java程序员所需要掌握的核心知识。,https://github.com/AobingJava/JavaFamily,12-11-2019,1937,04-09-2024,179,N/A,2,0,63,60
ruff,"An extremely fast Python linter and code formatter, written in Rust.",https://github.com/astral-sh/ruff,09-08-2022,936,02-03-2025,0,Rust,9028,350,6244,4985
Files,A modern file manager that helps users organize their files and folders.,https://github.com/files-community/Files,04-01-2019,2249,02-03-2025,0,C#,5140,123,10316,9851
AI-For-Beginners,"12 Weeks, 24 Lessons, AI for All!",https://github.com/microsoft/AI-For-Beginners,03-03-2021,1460,13-02-2025,17,Jupyter Notebook,167,0,124,101
trpc,🧙‍♀️  Move Fast and Break Nothing. End-to-end typesafe APIs made easy. ,https://github.com/trpc/trpc,18-07-2020,1688,02-03-2025,0,TypeScript,3559,200,1194,1084
aspnetcore,"ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux.",https://github.com/dotnet/aspnetcore,11-03-2014,4009,02-03-2025,0,C#,16937,244,36181,32731
taro,开放式跨端跨框架解决方案，支持使用 React/Vue/Nerv 等框架来开发微信/京东/百度/支付宝/字节跳动/ QQ 小程序/H5/React Native 等应用。  https://taro.zone/,https://github.com/NervJS/taro,08-04-2018,2520,01-03-2025,1,TypeScript,3281,186,11955,10534
manifesto,The OpenTF Manifesto expresses concern over HashiCorp's switch of the Terraform license from open-source to the Business Source License (BSL) and calls for the tool's return to a truly open-source license.,https://github.com/opentofu/manifesto,13-08-2023,567,01-11-2024,121,HTML,764,0,26,13
v,"Simple, fast, safe, compiled language for developing maintainable software. Compiles itself in <1s with zero library dependencies. Supports automatic C => V translation. https://vlang.io",https://github.com/vlang/v,08-02-2019,2214,02-03-2025,0,V,11677,247,9146,8187
deeplearningbook-chinese,Deep Learning Book Chinese Translation,https://github.com/exacity/deeplearningbook-chinese,07-12-2016,3007,03-12-2019,1916,TeX,16,7,203,138
helix,A post-modern modal text editor.,https://github.com/helix-editor/helix,01-06-2020,1735,02-03-2025,0,Rust,3911,28,4925,4211
pandoc,Universal markup converter,https://github.com/jgm/pandoc,20-03-2010,5461,02-03-2025,0,Haskell,1640,143,7792,6757
tesseract.js,Pure Javascript OCR for more than 100 Languages 📖🎉🖥,https://github.com/naptha/tesseract.js,24-06-2015,3539,18-02-2025,12,JavaScript,190,55,715,680
wtfpython,What the f*ck Python? 😱,https://github.com/satwikkansal/wtfpython,28-08-2017,2743,02-03-2025,0,Python,110,2,217,153
arthas,Alibaba Java Diagnostic Tool Arthas/Alibaba Java诊断利器Arthas,https://github.com/alibaba/arthas,29-08-2018,2377,14-02-2025,16,Java,529,58,2056,1694
wtfjs,🤪 A list of funny and tricky JavaScript examples,https://github.com/denysdovhan/wtfjs,14-07-2017,2788,30-11-2023,458,JavaScript,124,25,115,96
og-aws,📙 Amazon Web Services — a practical guide,https://github.com/open-guides/og-aws,13-07-2016,3154,16-08-2024,198,Shell,498,0,227,87
DragGAN,Official Code for DragGAN (SIGGRAPH 2023),https://github.com/XingangPan/DragGAN,18-05-2023,654,18-05-2024,288,Python,18,0,190,46
MockingBird,🚀AI拟声: 5秒内克隆您的声音并生成任意语音内容 Clone a voice in 5 seconds to generate arbitrary speech in real-time,https://github.com/babysor/MockingBird,07-08-2021,1303,15-11-2024,107,Python,81,1,886,411
lerna,"Lerna is a fast, modern build system for managing and publishing multiple JavaScript/TypeScript packages from the same repository.",https://github.com/lerna/lerna,04-12-2015,3376,02-03-2025,0,TypeScript,979,240,2654,2270
zod,TypeScript-first schema validation with static type inference,https://github.com/colinhacks/zod,07-03-2020,1821,02-03-2025,0,TypeScript,538,92,2073,1587
appsmith,"Platform to build admin panels, internal tools, and dashboards. Integrates with 25+ databases and any API.",https://github.com/appsmithorg/appsmith,30-06-2020,1706,02-03-2025,0,TypeScript,13323,267,22678,18541
